name,ogrn,status,region,okopf,okopf_id
"ПОДДЕРЖКИ ОБЩЕСТВЕННЫХ ПРОЕКТОВ, ФОНД",1107000000800,Действующая,Томская область,Общественные фонды,70403
"ПОДДЕРЖКИ ОДАРЕННЫХ ДЕТЕЙ, ФОНД",1141400001335,Действующая,Саха (Республика) (Якутия),Благотворительные фонды,70401
"ПОДДЕРЖКИ ОЛЕНЕВОДОВ РТ, ФОНД",1121700000168,Действующая,Тыва (Республика),Фонды,70400
"ПОДДЕРЖКИ ОПП, ФОНД",1026602964849,Ликвидируется,Свердловская область,Фонды,70400
"ПОДДЕРЖКИ ОУ ЛЕНИНСКОГО РАЙОНА, ФОНД",1076600011443,Действующая,Свердловская область,Фонды,70400
"ПОДДЕРЖКИ ПОЖИЛЫХ РС (Я), ФОНД",1181447005827,Действующая,Саха (Республика) (Якутия),Фонды,70400
"ПОДДЕРЖКИ ПРЕДПРИНИМАТЕЛЬСТВА ОМСКОЙ ОБЛАСТИ, ФОНД",1075500004084,Действующая,Омская область,Фонды,70400
"ПОДДЕРЖКИ ПРЕДПРИНИМАТЕЛЬСТВА, ФОНД",1022500581080,Действующая,Приморский край,Фонды,70400
"ПОДДЕРЖКИ РЕГИОНАЛЬНОГО СОТРУДНИЧЕСТВА И РАЗВИТИЯ ЕАО, ФОНД",1207900000021,Действующая,Еврейская автономная область,Фонды,70400
"ПОДДЕРЖКИ РЕГИОНАЛЬНОГО СОТРУДНИЧЕСТВА И РАЗВИТИЯ ЧР, ФОНД",1192036008471,Действующая,Чеченская Республика,Общественные фонды,70403
"ПОДДЕРЖКИ РЕГИОНАЛЬНЫХ ИНИЦИАТИВ, ФОНД",1175543036756,Действующая,Омская область,Фонды,70400
"ПОДДЕРЖКИ РОССИЙСКОГО СОЮЗА БОЕВЫХ ИСКУССТВ, ФОНД",1077400001139,Действующая,Челябинская область,Фонды,70400
"ПОДДЕРЖКИ РУССКОГО ХОККЕЯ СВЕРДЛОВСКОЙ ОБЛАСТИ, ФОНД",1056604144849,Действующая,Свердловская область,Фонды,70400
"ПОДДЕРЖКИ СОЦИАЛЬНО-ЗНАЧИМЫХ ИНИЦИАТИВ, ФОНД",1195476047601,Действующая,Новосибирская область,Фонды,70400
"ПОДДЕРЖКИ СОЦИАЛЬНЫХ ИНИЦИАТИВ, ФОНД",1185476010862,Действующая,Новосибирская область,Фонды,70400
"ПОДДЕРЖКИ СПОРТА, СПОРТСМЕНОВ-ИНВАЛИДОВ И ЛИЦ С ОГРАНИЧЕННЫМИ ВОЗМОЖНОСТЯМИ, ФОНД",1169600001075,Действующая,Свердловская область,Фонды,70400
"ПОДДЕРЖКИ СПОРТА, ФОНД",1127232050032,Действующая,Тюменская область,Фонды,70400
"ПОДДЕРЖКИ СТРОИТЕЛЬСТВА БУДДИЙСКОГО ХРАМА, ФОНД",1141700000090,Ликвидируется,Тыва (Республика),Фонды,70400
"ПОДДЕРЖКИ СТРОИТЕЛЬСТВА ДОМА ХОТОЙ АЙЫЫ, ФОНД",1171400000155,Действующая,Саха (Республика) (Якутия),Фонды,70400
"ПОДДЕРЖКИ СТРОИТЕЛЬСТВА ЧАСТНОЙ ВАЛЬДОРФСКОЙ ШКОЛЫ, ФОНД",1157000000365,Действующая,Томская область,Фонды,70400
"ПОДДЕРЖКИ СЭР НАМСКОГО УЛУСА, ФОНД",1191447001371,Действующая,Саха (Республика) (Якутия),Фонды,70400
"ПОДДЕРЖКИ ТВОРЧЕСКОЙ И СПОРТИВНОЙ ДЕЯТЕЛЬНОСТИ АРХИТЕКТОРОВ И ПРОЕКТИРОВЩИКОВ, ФОНД",1224200009439,Действующая,Кемеровская область,Фонды,70400
"ПОДДЕРЖКИ ТЕХНОЛОГИЧЕСКОГО ПРЕДПРИНИМАТЕЛЬСТВА ДВФУ, ФПТП ДВФУ, ФОНД",1172500001233,Действующая,Приморский край,Фонды,70400
"ПОДДЕРЖКИ ФАМИЛИИ ЦАХИЛОВЫХ, ФОНД",1221500003010,Действующая,Северная Осетия-Алания (Республика),Фонды,70400
"ПОДДЕРЖКИ ЮНЫХ СПОРТСМЕНОВ, ФОНД",1095500001410,Действующая,Омская область,Фонды,70400
"ПОДДЕРЖКИ ЯГЛ, ФОНД",1021401065510,Действующая,Саха (Республика) (Якутия),Фонды,70400
"ПОДДЕРЖКИ, ФОНД",1200600001645,Действующая,Ингушетия (Республика),Фонды,70400
"ПОДЕЛИСЬ ДОБРОМ, БФ ПОМОЩИ ДЕТЯМ",1142468041891,Действующая,Красноярский край,Благотворительные фонды,70401
"ПОДНЕБЕСНЫЕ ЗУБЬЯ, КБФ",1194200000422,Действующая,Кемеровская область,Благотворительные фонды,70401
"ПОЙТЕ ВМЕСТЕ С НАМИ, ФОНД",1075400000070,Действующая,Новосибирская область,Общественные фонды,70403
"ПОКОЛЕНИЕ БРИЛЛИАНТ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1082700001273,Ликвидируется,Хабаровский край,Благотворительные фонды,70401
"ПОКОЛЕНИЕ ПЕРЕМЕН, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1174200000765,Действующая,Кемеровская область,Фонды,70400
"ПОКОЛЕНИЕ ФЕНИКСА, БФ",1212600005628,Действующая,Ставропольский край,Благотворительные фонды,70401
"ПОКОЛЕНИЕ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1107400000399,Действующая,Челябинская область,Благотворительные фонды,70401
"ПОКОЛЕНИЕ, БФ ПРО",1034214002998,Действующая,Кемеровская область,Благотворительные фонды,70401
"ПОКОЛЕНИЕ, БФППЛЛОВ",1152468026028,Действующая,Красноярский край,Благотворительные фонды,70401
"ПОКОЛЕНИЯ, БФ",1220700000300,Действующая,Кабардино-Балкарская Республика,Благотворительные фонды,70401
"ПОКРОВ, НО ЛЯНТОРСКИЙ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1058603864879,Действующая,Тюменская область,Фонды,70400
"ПОКРОВ, ПБФ",1116500000715,Действующая,Сахалинская область,Благотворительные фонды,70401
ПОКРОВСКИЙ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД,1062722026267,Ликвидируется,Хабаровский край,Благотворительные фонды,70401
ПОЛЕВСКОЙ ЦРП,1106600001518,Ликвидируется,Свердловская область,Фонды,70400
"ПОЛИГОН-24, ФОНД РСПКВГС",1162468087286,Действующая,Красноярский край,Фонды,70400
"ПОЛНАЯ ЧАША, БФ",1212400009832,Ликвидируется,Красноярский край,Фонды,70400
"ПОЛНОЦЕННАЯ ЖИЗНЬ, БФ",1227500001123,Действующая,Забайкальский край,Благотворительные фонды,70401
"ПОЛЮС НАДЕЖДЫ, РЧОФ",1028700000218,Действующая,Чукотский автономный округ,Общественные фонды,70403
"ПОЛЯРНАЯ ЗВЕЗДА, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1102202000317,Действующая,Новосибирская область,Благотворительные фонды,70401
"ПОЛЯРНАЯ ЗВЕЗДА, ККОФ ДС И ЛПР",1022400010214,Ликвидируется,Красноярский край,Общественные фонды,70403
"ПОЛЯРНЫЙ ЛИС, ФОНД ПОДДЕРЖКИ РАЗВИТИЯ КАЗАЧЕСТВА",1182468030051,Действующая,Красноярский край,Фонды,70400
"ПОМНИ ХУСЕЙНА, БФ",1180571007484,Действующая,Дагестан (Республика),Благотворительные фонды,70401
"ПОМОГАЙ, ЧТОБЫ ЖИТЬ, БФ",1152468034388,Действующая,Красноярский край,Благотворительные фонды,70401
"ПОМОГАТЬ ПРОСТО, БФ ПДМГ",1202400004124,Действующая,Красноярский край,Благотворительные фонды,70401
"ПОМОГАЯ СЕРДЦЕМ, БФ",1157400001428,Действующая,Челябинская область,Благотворительные фонды,70401
"ПОМОГИ БЛИЖНЕМУ ПО КРАСНОЯРСКОМУ КРАЮ, БФ",1202400029094,Действующая,Красноярский край,Благотворительные фонды,70401
"ПОМОГИ БЛИЖНЕМУ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1206600069301,Действующая,Свердловская область,Благотворительные фонды,70401
"ПОМОГИ БЛИЖНЕМУ, БФ",1130700000540,Действующая,Кабардино-Балкарская Республика,Благотворительные фонды,70401
"ПОМОГИ ВЫЖИТЬ, БФ",1201400004530,Действующая,Саха (Республика) (Якутия),Благотворительные фонды,70401
"ПОМОГИ ДЕТЯМ, ФОНД",1112700000874,Ликвидируется,Хабаровский край,Благотворительные фонды,70401
"ПОМОГИ МНЕ ЖИТЬ, ФОНД",1130500001455,Действующая,Дагестан (Республика),Благотворительные фонды,70401
"ПОМОГИТЕ ДЕТЯМ, БФПБД",1134200001286,Действующая,Кемеровская область,Благотворительные фонды,70401
"ПОМОЖЕМ ВСЕМ МИРОМ, БФП БМУФ",1110327011244,Действующая,Бурятия (Республика),Благотворительные фонды,70401
"ПОМОЖЕМ ДЕТЯМ ВМЕСТЕ, БФ",1135543008150,Действующая,Омская область,Благотворительные фонды,70401
"ПОМОЖЕМ ТАЛАНТУ, БФ",1157400002506,Действующая,Челябинская область,Фонды,70400
"ПОМОЖЕМ, БФ",1170571003151,Действующая,Дагестан (Республика),Благотворительные фонды,70401
"ПОМОЩИ АВТОЛЮБИТЕЛЯМ, ФОНД",1182500001331,Ликвидируется,Приморский край,Фонды,70400
"ПОМОЩИ АВТОМОБИЛИСТАМ, ФОНД",1163850083407,Действующая,Иркутская область,Фонды,70400
"ПОМОЩИ ВЕТЕРАНАМ БОЕВЫХ ДЕЙСТВИЙ ИМЕНИ АНАСТАСИИ ПАУТОВОЙ, БФ",1205400058566,Действующая,Новосибирская область,Благотворительные фонды,70401
