ogrn,website,bin_robots,bin_sitemap,bin_fb,bin_vk,bin_ig,bin_ok,bin_youtube,bin_tiktok,bin_donation,wcag_score,mean_page_speed,bin_title,bin_headings,bin_mob_friendly,bin_ssl,bin_socnet
1026601820519,fond-serov.ru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4933333333333334,1.0,1.0,,0.0,0.0
1023601547980,fundsbs.ru,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4102564102564102,0.7833333333333333,1.0,1.0,1.0,1.0,0.6666666666666666
1025300008425,предприниматели-новгорода.рф,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5517241379310345,0.95,1.0,1.0,0.0,0.0,0.16666666666666666
1037700099161,found-helenaroerich.ru,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4444444444444444,0.9966666666666668,1.0,0.0,,1.0,0.16666666666666666
1036303384325,voopiksamara.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7288135593220338,0.9433333333333334,1.0,0.0,,1.0,0.0
1072500001860,tok-ok-dv.ru,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5517241379310345,0.9833333333333334,1.0,1.0,0.0,1.0,0.0
1027739736925,rnoik.ru,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7796610169491526,0.4333333333333333,1.0,1.0,,1.0,0.16666666666666666
1027800014010,ecoservice-spb.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306122448979592,0.9066666666666666,1.0,1.0,0.0,0.0,0.0
1033300200450,csicrystal.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.8966666666666666,1.0,1.0,1.0,0.0,0.0
1027739286981,www.cals.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.896551724137931,0.2666666666666666,1.0,1.0,1.0,1.0,0.0
1027739539640,russkiebezrossii.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.9633333333333332,1.0,0.0,1.0,0.0,0.0
1027739813815,wushu-russ.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,0.98,1.0,0.0,,0.0,0.0
1027400000319,chelohotsoyuz.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4466666666666667,1.0,0.0,0.0,0.0,0.0
1027739304592,www.roscosh.org,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.92,1.0,0.0,,0.0,0.5
1037739600359,novayagazeta.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.38,1.0,1.0,,1.0,0.0
1027739741094,www.oooiva.ru,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846153846153846,0.9233333333333332,1.0,1.0,,0.0,0.0
1027739905423,soratnic.ru,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5517241379310345,1.0,1.0,1.0,0.0,0.0,0.16666666666666666
1027739921516,www.formula-z.ru,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7435897435897436,0.8966666666666666,1.0,0.0,0.0,1.0,0.16666666666666666
1030800761001,profkomkalmgu.ru,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7931034482758621,0.6900000000000001,1.0,0.0,,1.0,0.3333333333333333
1047831000799,www.capac.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5517241379310345,0.9833333333333334,1.0,1.0,,1.0,0.0
1150280063570,юридическийколледжуфа.рф,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6346153846153846,0.7433333333333333,1.0,0.0,,1.0,0.16666666666666666
1027739092710,anoek.ru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551724137931034,1.0,1.0,1.0,0.0,0.0,0.0
1027739825079,parfumtest.ru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769232,0.9466666666666668,1.0,1.0,1.0,0.0,0.0
1037739132342,kadet.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9499999999999998,1.0,0.0,0.0,0.0,0.0
1057719039498,ucmieen.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491525423728814,0.9133333333333334,1.0,1.0,1.0,0.0,0.0
1167700068360,center-albion.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551724137931034,0.96,1.0,1.0,0.0,1.0,0.0
1038605500834,miras-hmao.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.9033333333333332,1.0,0.0,0.0,1.0,0.0
1026402662703,voi64.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5517241379310345,0.8966666666666666,1.0,1.0,1.0,0.0,0.0
1037700149321,www.nezabudki.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.99,1.0,1.0,,0.0,0.0
1027739856407,putzerna.mskobr.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5806451612903226,0.3899999999999999,1.0,1.0,,1.0,0.0
1032700306836,amf-gallery.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4966666666666666,1.0,1.0,,1.0,0.0
1037739670100,www.dina.ru,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8846153846153846,0.9266666666666666,1.0,1.0,,0.0,0.6666666666666666
1167700063541,stroyzaschita.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9933333333333332,1.0,1.0,1.0,0.0,0.0
1026700008136,paintball67.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2733333333333334,1.0,1.0,,1.0,0.0
1037739719654,k5.ru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9,1.0,0.0,0.0,1.0,0.0
1036800003041,ranir68.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.5733333333333334,1.0,0.0,,1.0,0.0
1193600000660,nousvetlana.ru,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.71,1.0,1.0,1.0,1.0,0.3333333333333333
1027739794356,www.kant.ru,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8115942028985508,0.2866666666666667,1.0,1.0,,1.0,0.6666666666666666
1037739514020,ркк-наука.рф,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.9933333333333332,1.0,1.0,,0.0,0.0
1037700237706,ligaduma.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.7266666666666667,1.0,1.0,1.0,1.0,0.0
1027700199372,www.endeav.org,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.9866666666666668,1.0,1.0,,1.0,0.0
1030200006870,souzkum.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59375,0.7066666666666667,1.0,1.0,1.0,0.0,0.0
1026402671294,slovo-center.ru,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9230769230769232,0.7666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666
1031659000295,spp1.ru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7931034482758621,0.8533333333333334,1.0,0.0,1.0,1.0,0.0
1031659002781,fbsrt.ru,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5897435897435898,0.8866666666666667,1.0,0.0,,1.0,0.3333333333333333
1023000823207,imef.ru,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6290322580645161,0.5299999999999999,1.0,1.0,1.0,1.0,0.5
1025200003146,kvs-nn.ru,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.9566666666666668,1.0,1.0,,0.0,0.16666666666666666
1037402320955,spasi-menia.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388888888888888,0.9533333333333333,1.0,0.0,1.0,1.0,0.0
1037739176683,www.ozppou.ru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59375,0.9933333333333332,1.0,1.0,,1.0,0.0
1027739540212,pjurgenson.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8461538461538461,0.0266666666666666,1.0,0.0,,0.0,0.0
1037858014809,gazeta-verba.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7346938775510204,0.7633333333333333,1.0,1.0,,1.0,0.0
1025900000125,ngo-orpi.ru,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8846153846153846,0.7033333333333333,1.0,1.0,1.0,1.0,0.16666666666666666
1027600516350,yartestlkp.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918367346938775,0.92,1.0,1.0,1.0,0.0,0.0
1021800005380,dostlug.ru,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.9733333333333332,1.0,1.0,1.0,1.0,0.16666666666666666
1020502525581,dieep.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.99,1.0,1.0,,0.0,0.0
1026300528506,samara-hospice.ru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9933333333333332,1.0,0.0,1.0,1.0,0.0
1152500000696,www.fepc.info,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7419354838709677,0.9433333333333334,1.0,1.0,,1.0,0.5
1024000003060,mirspas.ru,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5517241379310345,0.99,1.0,1.0,0.0,0.0,0.16666666666666666
1027739287432,www.fom.ru,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516128,0.53,1.0,1.0,,0.0,0.16666666666666666
1027739109441,rospotrebinform.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8775510204081632,0.9633333333333334,1.0,0.0,1.0,1.0,0.0
1027739418761,un-peacekeeper.ru,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9166666666666666,0.9499999999999998,1.0,0.0,,1.0,0.16666666666666666
1023300004474,sobvdpo33.ru,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.8366666666666666,1.0,1.0,0.0,1.0,0.0
1037843103099,masterclassfund.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9499999999999998,1.0,0.0,,0.0,0.0
1037739347282,www.blagoe-delo.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.673469387755102,0.9266666666666667,1.0,0.0,,1.0,0.0
1027700283687,fond-rokada.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551724137931034,0.9633333333333334,1.0,1.0,,0.0,0.0
1167600050683,myshgorod.ru,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.673469387755102,0.7933333333333334,1.0,0.0,,1.0,0.5
1021500001797,pulsosetii.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491525423728814,0.9966666666666668,1.0,0.0,,1.0,0.0
1034800000784,uristy48.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.31,1.0,1.0,,0.0,0.0
1183100000973,gimnazia38.ru,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9491525423728814,0.68,1.0,1.0,1.0,0.0,0.3333333333333333
1022600003337,veteranmv.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9966666666666668,1.0,0.0,,1.0,0.0
1027601126101,avtoshkola-mentor.ru,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5517241379310345,0.9733333333333332,1.0,1.0,0.0,0.0,0.16666666666666666
1027700323936,www.dpr.ru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.5333333333333333,1.0,1.0,1.0,1.0,0.0
1026500531683,sakhmeteo.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551724137931034,1.0,1.0,1.0,0.0,0.0,0.0
1026403350600,licei2.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7435897435897436,0.98,1.0,1.0,0.0,1.0,0.0
1034593006095,ффко.рф,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4782608695652174,0.52,1.0,0.0,,0.0,0.3333333333333333
1025003528252,avtoschool.ru,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8866666666666667,1.0,1.0,0.0,1.0,0.16666666666666666
1026900518171,ucman-tver.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769232,0.9533333333333333,1.0,1.0,,0.0,0.0
1021401063529,umcykt.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6515151515151515,0.8466666666666667,1.0,0.0,,0.0,0.0
1026700008411,clubavangard.ru,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8775510204081632,0.8033333333333333,1.0,0.0,1.0,1.0,0.5
1025002739266,igrajdanin.ru,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6935483870967742,0.4033333333333333,1.0,0.0,,1.0,0.6666666666666666
1037739410917,redcross-mosuvao.ru,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6101694915254238,0.9266666666666667,1.0,1.0,1.0,1.0,0.8333333333333334
1023400012437,dpvolga.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.9633333333333334,1.0,0.0,1.0,1.0,0.0
1035000018008,softballcarusel.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.6466666666666666,1.0,0.0,,0.0,0.0
1027800002163,fortuna-detym.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4102564102564102,0.8433333333333334,1.0,1.0,1.0,0.0,0.0
1021800000100,udmgazeta.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9233333333333332,1.0,1.0,,1.0,0.0
1027746001282,роо-пермское-землячество.рф,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6805555555555556,0.5766666666666667,1.0,1.0,1.0,1.0,0.6666666666666666
1026100023872,donwomen.ru,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8846153846153846,0.9133333333333334,1.0,0.0,1.0,1.0,0.3333333333333333
1027739043331,www.klishin.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7435897435897436,0.9433333333333334,1.0,1.0,0.0,0.0,0.0
1140200001006,unescorb.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4693877551020408,0.8033333333333333,1.0,0.0,1.0,0.0,0.0
1033700022179,www.ivbeton.ru,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.79,1.0,1.0,1.0,1.0,0.3333333333333333
1032602094249,volnitza26.ru,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7435897435897436,0.9066666666666666,1.0,1.0,1.0,0.0,0.16666666666666666
1027739332312,www.galinaulanova.com,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8775510204081632,0.5033333333333333,1.0,0.0,1.0,1.0,0.16666666666666666
1024840832301,fcmetallurg-lp.ru,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8846153846153846,0.6333333333333333,1.0,1.0,,1.0,0.5
1027739715520,www.aviacosmofond.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5517241379310345,1.0,1.0,1.0,0.0,0.0,0.0
1027700052225,www.college-edu.ru,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7796610169491526,0.3566666666666667,1.0,1.0,1.0,1.0,0.8333333333333334
1027810269695,leontief.ru,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.9333333333333336,1.0,0.0,0.0,0.0,0.16666666666666666
1031659000251,sj-rt.ru,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9423076923076924,0.6933333333333334,1.0,1.0,1.0,1.0,0.3333333333333333
1027700462118,лигабоп.рф,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59375,0.9933333333333332,1.0,1.0,1.0,1.0,0.0
1027739672124,pron-m-cao.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769232,0.8033333333333333,1.0,1.0,1.0,0.0,0.0
1021800006128,fbfur.ru,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6466666666666666,1.0,1.0,,0.0,0.16666666666666666
1034408624095,jfair.ru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8983050847457628,0.6566666666666666,1.0,0.0,,1.0,0.0
1036605629378,sia21.ru,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5897435897435898,0.9333333333333332,1.0,0.0,1.0,0.0,0.16666666666666666
1027739734440,www.gazeta-slovo.ru,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3866666666666667,1.0,0.0,,1.0,0.16666666666666666
1037700115815,www.ecotours.ru,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7419354838709677,0.6833333333333332,1.0,1.0,,1.0,0.6666666666666666
1027739445250,www.stipendia.ru,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7346938775510204,0.7600000000000001,1.0,1.0,1.0,0.0,0.6666666666666666
1027402237070,metallurg.ru,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7346938775510204,0.31,1.0,1.0,,1.0,0.5
1026900001457,startver.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9033333333333332,1.0,1.0,1.0,0.0,0.0
1032335005230,ivaanapa.ru,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.896551724137931,0.7200000000000001,1.0,1.0,0.0,0.0,0.3333333333333333
1036605611008,rastrwin.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5517241379310345,0.9966666666666668,1.0,1.0,0.0,1.0,0.0
1027739212489,www.fnr.ru,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.896551724137931,0.2966666666666667,1.0,1.0,1.0,1.0,0.8333333333333334
1027739212489,www.radiofestival.ru,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9230769230769232,0.2433333333333333,1.0,1.0,,1.0,0.8333333333333334
1037800026021,happychild.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8846153846153846,0.65,1.0,1.0,,1.0,0.0
1196500000421,salmon-friend.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,0.9933333333333332,1.0,0.0,1.0,1.0,0.0
1027739250615,nashkovcheg.ru,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4871794871794871,0.7833333333333333,1.0,1.0,1.0,0.0,0.16666666666666666
1022201530890,ибпак.рф,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8775510204081632,0.9266666666666667,1.0,0.0,1.0,1.0,0.0
1023301464240,edutke.ru,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4482758620689655,0.9566666666666668,1.0,0.0,0.0,1.0,0.0
1025500535994,viraj-omsk.ru,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.6566666666666666,1.0,0.0,0.0,0.0,0.3333333333333333
1027601129940,sk-zvezda.ru,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.9133333333333332,1.0,1.0,1.0,1.0,0.16666666666666666
1023000820237,ffao.ru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9033333333333332,1.0,0.0,0.0,0.0,0.0
1027739730743,www.sozvezdie.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673469387755102,0.4833333333333334,1.0,0.0,1.0,1.0,0.0
1175000001440,school-aton.ru,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8269230769230769,0.6966666666666667,1.0,0.0,,1.0,0.16666666666666666
1177700021641,www.nest-m.ru,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8115942028985508,0.1,1.0,1.0,,1.0,0.5
1036605611272,profatom-lesnoy.ru,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5476190476190477,0.5233333333333333,1.0,0.0,,0.0,0.16666666666666666
1027739434910,www.cnkes.ru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551724137931034,0.9933333333333332,1.0,1.0,0.0,0.0,0.0
1026100014588,prtrostov.ru,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9387755102040816,0.84,1.0,1.0,,0.0,0.16666666666666666
1177800003644,avtoshkolaspb.ru,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7931034482758621,0.6433333333333333,1.0,0.0,1.0,1.0,0.3333333333333333
1027807589072,www.blagovest-spb.ru,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8775510204081632,0.6033333333333334,1.0,0.0,,0.0,0.3333333333333333
1037700250576,politeia.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7435897435897436,0.9833333333333334,1.0,1.0,1.0,0.0,0.0
1021800001937,prgu-udm.ru,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9266666666666666,1.0,0.0,1.0,0.0,0.0
1021800001937,prgu18.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.9933333333333332,1.0,1.0,,0.0,0.0
1187700007483,www.priemnaya.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7999999999999999,1.0,1.0,1.0,0.0,0.0
1185300000478,dvorec-sporta53.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9566666666666668,1.0,1.0,1.0,1.0,0.0
1026100025390,fondvdoh.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.9933333333333332,1.0,1.0,1.0,0.0,0.0
1027739811725,nouperspektiva.mskobr.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5806451612903226,0.38,1.0,1.0,1.0,1.0,0.0
1034205019419,fondp.ru,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4102564102564102,0.9966666666666668,1.0,1.0,1.0,0.0,0.16666666666666666
1027800006508,krasselorkp.ru,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9387755102040816,0.9,1.0,1.0,1.0,0.0,0.16666666666666666
1021600001422,prgu-tatarstan.ru,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8775510204081632,0.3999999999999999,1.0,0.0,0.0,1.0,0.5
1036303382664,profszr.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5897435897435898,0.9499999999999998,1.0,0.0,1.0,1.0,0.0
1033303406432,anastasia.ru,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5476190476190477,0.0066666666666666,1.0,0.0,,1.0,0.5
1027700369894,dprofmosmetro.ru,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4466666666666666,1.0,0.0,1.0,0.0,0.16666666666666666
1027739535262,www.trudprava.ru,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6190476190476191,0.5299999999999999,1.0,1.0,0.0,0.0,0.16666666666666666
1037739333015,www.delphic.ru,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9387755102040816,0.8066666666666666,1.0,1.0,0.0,1.0,0.6666666666666666
1025200006930,ffknn.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.8233333333333333,1.0,1.0,,1.0,0.0
1021602833845,newcenturykazan.ru,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.9230769230769232,0.4000000000000001,1.0,1.0,,0.0,0.6666666666666666
1026900011577,ssuz.ru,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7000000000000001,1.0,1.0,0.0,0.0,0.0
1024800006990,krvd48.ru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.9266666666666666,1.0,0.0,1.0,1.0,0.0
1023100932062,gazeta-trud.ru,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8125,0.4666666666666666,1.0,1.0,,1.0,0.6666666666666666
1026100023993,domkinorostov.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.7999999999999999,1.0,1.0,1.0,1.0,0.0
1034690002940,lyceum21.ru,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5517241379310345,0.6966666666666667,1.0,1.0,0.0,0.0,0.16666666666666666
1027739349329,www.imc-i.ru,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8461538461538461,0.0266666666666666,1.0,0.0,,0.0,0.6666666666666666
1057700009553,www.badm.ru,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5517241379310345,0.9933333333333332,1.0,1.0,,0.0,0.6666666666666666
1027700246859,www.conversion.ru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0
1027739315152,www.poklonnik.ru,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6551724137931034,0.9966666666666668,1.0,1.0,0.0,0.0,0.6666666666666666
1023202140543,anoupec.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,0.7999999999999999,1.0,0.0,,0.0,0.0
1037739170787,flnka.ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8571428571428571,0.92,1.0,1.0,1.0,1.0,0.0
1036605604881,novoyevremya.ru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6153846153846154,0.9966666666666668,1.0,0.0,1.0,0.0,0.0
