id,title,score,numericValue,numericUnit,website
first-contentful-paint,First Contentful Paint,0.4,1783.5,millisecond,http://english-prodlenka.ru
interactive,Time to Interactive,0.78,3156.5,millisecond,http://podaridobrodetyam.ru
largest-contentful-paint,Largest Contentful Paint,0.37,2878.5,millisecond,http://podaridobrodetyam.ru
first-contentful-paint,First Contentful Paint,0.69,1305.0,millisecond,http://podaridobrodetyam.ru
interactive,Time to Interactive,0.92,2333.0,millisecond,http://достояние40.рф
largest-contentful-paint,Largest Contentful Paint,0.3,3180.0,millisecond,http://достояние40.рф
first-contentful-paint,First Contentful Paint,1.0,520.0,millisecond,http://достояние40.рф
interactive,Time to Interactive,1.0,770.0,millisecond,http://50gkhecokontrol.ru
largest-contentful-paint,Largest Contentful Paint,0.97,900.0,millisecond,http://50gkhecokontrol.ru
first-contentful-paint,First Contentful Paint,0.96,770.0,millisecond,http://50gkhecokontrol.ru
interactive,Time to Interactive,0.96,1961.0,millisecond,http://pefc.ru
largest-contentful-paint,Largest Contentful Paint,0.28,3306.0,millisecond,http://pefc.ru
first-contentful-paint,First Contentful Paint,0.5,1600.0,millisecond,http://pefc.ru
interactive,Time to Interactive,0.97,1894.0,millisecond,http://federalinfo.ru
largest-contentful-paint,Largest Contentful Paint,0.67,1894.0,millisecond,http://federalinfo.ru
first-contentful-paint,First Contentful Paint,0.35,1880.0,millisecond,http://federalinfo.ru
interactive,Time to Interactive,1.0,597.5,millisecond,http://невскийфонд.рф
largest-contentful-paint,Largest Contentful Paint,0.99,657.5,millisecond,http://невскийфонд.рф
first-contentful-paint,First Contentful Paint,0.99,597.5,millisecond,http://невскийфонд.рф
interactive,Time to Interactive,0.31,5708.0,millisecond,http://dc116.ru
largest-contentful-paint,Largest Contentful Paint,0.13,4405.0,millisecond,http://dc116.ru
first-contentful-paint,First Contentful Paint,0.13,2568.0,millisecond,http://dc116.ru
interactive,Time to Interactive,0.78,3111.0,millisecond,http://fk-eysk.ru
largest-contentful-paint,Largest Contentful Paint,0.21,3721.0,millisecond,http://fk-eysk.ru
first-contentful-paint,First Contentful Paint,0.78,1159.0,millisecond,http://fk-eysk.ru
interactive,Time to Interactive,0.62,3887.0,millisecond,http://alzrus.ru
largest-contentful-paint,Largest Contentful Paint,0.15,4236.5,millisecond,http://alzrus.ru
first-contentful-paint,First Contentful Paint,0.73,1230.0,millisecond,http://alzrus.ru
interactive,Time to Interactive,1.0,945.0,millisecond,http://я-выбираю-жизнь56.рф
largest-contentful-paint,Largest Contentful Paint,0.95,965.0,millisecond,http://я-выбираю-жизнь56.рф
first-contentful-paint,First Contentful Paint,0.9,945.0,millisecond,http://я-выбираю-жизнь56.рф
interactive,Time to Interactive,1.0,193.0,millisecond,http://mirdetyam37.ru
largest-contentful-paint,Largest Contentful Paint,0.99,660.0,millisecond,http://mirdetyam37.ru
first-contentful-paint,First Contentful Paint,1.0,193.0,millisecond,http://mirdetyam37.ru
interactive,Time to Interactive,1.0,1000.0,millisecond,http://hram-ksenia.ru
largest-contentful-paint,Largest Contentful Paint,0.66,1922.5,millisecond,http://hram-ksenia.ru
first-contentful-paint,First Contentful Paint,0.9,937.0,millisecond,http://hram-ksenia.ru
interactive,Time to Interactive,0.99,1442.5,millisecond,http://newenglishnsk.ru
largest-contentful-paint,Largest Contentful Paint,0.73,1730.0,millisecond,http://newenglishnsk.ru
first-contentful-paint,First Contentful Paint,0.92,880.0,millisecond,http://newenglishnsk.ru
interactive,Time to Interactive,1.0,551.5,millisecond,http://crlp.ru
largest-contentful-paint,Largest Contentful Paint,0.97,848.0,millisecond,http://crlp.ru
first-contentful-paint,First Contentful Paint,0.99,551.5,millisecond,http://crlp.ru
interactive,Time to Interactive,0.61,3964.5,millisecond,http://mediakrugnko.ru
largest-contentful-paint,Largest Contentful Paint,0.38,2831.0,millisecond,http://mediakrugnko.ru
first-contentful-paint,First Contentful Paint,0.92,890.0,millisecond,http://mediakrugnko.ru
interactive,Time to Interactive,0.98,1765.0,millisecond,http://anocentrsd24.ru
largest-contentful-paint,Largest Contentful Paint,0.63,2000.0,millisecond,http://anocentrsd24.ru
first-contentful-paint,First Contentful Paint,0.62,1408.5,millisecond,http://anocentrsd24.ru
interactive,Time to Interactive,0.8,3025.5,millisecond,http://kinderay.ru
largest-contentful-paint,Largest Contentful Paint,0.86,1342.0,millisecond,http://kinderay.ru
first-contentful-paint,First Contentful Paint,0.91,920.0,millisecond,http://kinderay.ru
interactive,Time to Interactive,0.21,6530.0,millisecond,http://aas.ru
largest-contentful-paint,Largest Contentful Paint,0.03,6555.0,millisecond,http://aas.ru
first-contentful-paint,First Contentful Paint,0.88,975.0,millisecond,http://aas.ru
interactive,Time to Interactive,0.93,2244.0,millisecond,http://pravozashita33.ru
largest-contentful-paint,Largest Contentful Paint,0.43,2629.5,millisecond,http://pravozashita33.ru
first-contentful-paint,First Contentful Paint,0.99,616.0,millisecond,http://pravozashita33.ru
interactive,Time to Interactive,1.0,460.0,millisecond,http://vityazrugby.ru
largest-contentful-paint,Largest Contentful Paint,0.99,631.0,millisecond,http://vityazrugby.ru
first-contentful-paint,First Contentful Paint,1.0,380.0,millisecond,http://vityazrugby.ru
interactive,Time to Interactive,1.0,506.0,millisecond,http://ruscord.ru
largest-contentful-paint,Largest Contentful Paint,1.0,506.0,millisecond,http://ruscord.ru
first-contentful-paint,First Contentful Paint,1.0,506.0,millisecond,http://ruscord.ru
interactive,Time to Interactive,0.89,2515.5,millisecond,http://trudmigr.ru
largest-contentful-paint,Largest Contentful Paint,0.67,1886.5,millisecond,http://trudmigr.ru
first-contentful-paint,First Contentful Paint,0.89,960.0,millisecond,http://trudmigr.ru
interactive,Time to Interactive,0.9,2487.0,millisecond,http://trudmigratsiya.ru
largest-contentful-paint,Largest Contentful Paint,0.76,1651.0,millisecond,http://trudmigratsiya.ru
first-contentful-paint,First Contentful Paint,0.92,880.0,millisecond,http://trudmigratsiya.ru
interactive,Time to Interactive,0.89,2552.0,millisecond,http://трудмиграция.рф
largest-contentful-paint,Largest Contentful Paint,0.67,1903.5,millisecond,http://трудмиграция.рф
first-contentful-paint,First Contentful Paint,0.89,960.0,millisecond,http://трудмиграция.рф
interactive,Time to Interactive,1.0,358.0,millisecond,http://мамавправе.рф
largest-contentful-paint,Largest Contentful Paint,0.95,985.0,millisecond,http://мамавправе.рф
first-contentful-paint,First Contentful Paint,1.0,260.0,millisecond,http://мамавправе.рф
interactive,Time to Interactive,0.67,3661.5,millisecond,http://хранителивремен.рф
largest-contentful-paint,Largest Contentful Paint,0.9,1195.0,millisecond,http://хранителивремен.рф
first-contentful-paint,First Contentful Paint,0.91,905.5,millisecond,http://хранителивремен.рф
interactive,Time to Interactive,1.0,1146.0,millisecond,http://veidaspi.ru
largest-contentful-paint,Largest Contentful Paint,0.32,3090.0,millisecond,http://veidaspi.ru
first-contentful-paint,First Contentful Paint,0.81,1102.0,millisecond,http://veidaspi.ru
interactive,Time to Interactive,0.92,2311.0,millisecond,http://look-vokrug.ru
largest-contentful-paint,Largest Contentful Paint,0.53,2290.0,millisecond,http://look-vokrug.ru
first-contentful-paint,First Contentful Paint,0.64,1382.0,millisecond,http://look-vokrug.ru
interactive,Time to Interactive,0.99,1361.0,millisecond,http://оглянитесь-вокруг.рф
largest-contentful-paint,Largest Contentful Paint,0.79,1540.0,millisecond,http://оглянитесь-вокруг.рф
first-contentful-paint,First Contentful Paint,0.93,860.0,millisecond,http://оглянитесь-вокруг.рф
interactive,Time to Interactive,0.75,3286.0,millisecond,http://fzpg-tulareg.ru
largest-contentful-paint,Largest Contentful Paint,0.91,1180.0,millisecond,http://fzpg-tulareg.ru
first-contentful-paint,First Contentful Paint,0.98,690.0,millisecond,http://fzpg-tulareg.ru
interactive,Time to Interactive,0.99,1515.0,millisecond,http://fondistochnik.ru
largest-contentful-paint,Largest Contentful Paint,0.54,2270.0,millisecond,http://fondistochnik.ru
first-contentful-paint,First Contentful Paint,0.77,1169.0,millisecond,http://fondistochnik.ru
interactive,Time to Interactive,0.37,5230.5,millisecond,http://www.tiei.ru
largest-contentful-paint,Largest Contentful Paint,0.13,4417.0,millisecond,http://www.tiei.ru
first-contentful-paint,First Contentful Paint,0.97,743.5,millisecond,http://www.tiei.ru
interactive,Time to Interactive,1.0,1282.0,millisecond,http://miloserdiebelykhnochey.ru
largest-contentful-paint,Largest Contentful Paint,0.64,1990.0,millisecond,http://miloserdiebelykhnochey.ru
first-contentful-paint,First Contentful Paint,0.73,1237.0,millisecond,http://miloserdiebelykhnochey.ru
interactive,Time to Interactive,0.97,1842.0,millisecond,http://svr-stv.ru
largest-contentful-paint,Largest Contentful Paint,0.96,940.0,millisecond,http://svr-stv.ru
first-contentful-paint,First Contentful Paint,0.94,840.0,millisecond,http://svr-stv.ru
interactive,Time to Interactive,1.0,691.0,millisecond,http://sadovodchuv21.ru
largest-contentful-paint,Largest Contentful Paint,0.74,1701.0,millisecond,http://sadovodchuv21.ru
first-contentful-paint,First Contentful Paint,0.99,588.0,millisecond,http://sadovodchuv21.ru
interactive,Time to Interactive,1.0,795.0,millisecond,http://паракаратеолимп.рф
largest-contentful-paint,Largest Contentful Paint,0.88,1280.0,millisecond,http://паракаратеолимп.рф
first-contentful-paint,First Contentful Paint,0.97,735.0,millisecond,http://паракаратеолимп.рф
interactive,Time to Interactive,0.4,5060.5,millisecond,http://teasem-avrora.ru
largest-contentful-paint,Largest Contentful Paint,0.05,5791.5,millisecond,http://teasem-avrora.ru
first-contentful-paint,First Contentful Paint,0.55,1515.0,millisecond,http://teasem-avrora.ru
interactive,Time to Interactive,0.02,11408.0,millisecond,http://ufahospice.ru
largest-contentful-paint,Largest Contentful Paint,0.88,1255.0,millisecond,http://ufahospice.ru
first-contentful-paint,First Contentful Paint,1.0,480.0,millisecond,http://ufahospice.ru
interactive,Time to Interactive,0.02,11418.5,millisecond,http://уфахоспис.рф
largest-contentful-paint,Largest Contentful Paint,0.86,1335.0,millisecond,http://уфахоспис.рф
first-contentful-paint,First Contentful Paint,0.99,560.0,millisecond,http://уфахоспис.рф
lighthouseError,lighthouseError,lighthouseError,lighthouseError,lighthouseError,http://arctic-airwing.ru
interactive,Time to Interactive,0.98,1637.5,millisecond,http://ано-дорогадобра.рф
largest-contentful-paint,Largest Contentful Paint,0.8,1525.0,millisecond,http://ано-дорогадобра.рф
first-contentful-paint,First Contentful Paint,0.89,960.0,millisecond,http://ано-дорогадобра.рф
interactive,Time to Interactive,0.98,1652.0,millisecond,http://ано-дорогойдобра.рф
largest-contentful-paint,Largest Contentful Paint,0.86,1337.0,millisecond,http://ано-дорогойдобра.рф
first-contentful-paint,First Contentful Paint,0.89,960.0,millisecond,http://ано-дорогойдобра.рф
interactive,Time to Interactive,0.81,2958.5,millisecond,http://sbconsultant.ru
largest-contentful-paint,Largest Contentful Paint,0.92,1125.0,millisecond,http://sbconsultant.ru
first-contentful-paint,First Contentful Paint,0.88,985.0,millisecond,http://sbconsultant.ru
interactive,Time to Interactive,0.85,2771.0,millisecond,http://mordoviaexport.ru
largest-contentful-paint,Largest Contentful Paint,0.87,1299.0,millisecond,http://mordoviaexport.ru
first-contentful-paint,First Contentful Paint,0.99,570.0,millisecond,http://mordoviaexport.ru
interactive,Time to Interactive,1.0,565.0,millisecond,http://fond57.ru
largest-contentful-paint,Largest Contentful Paint,1.0,565.0,millisecond,http://fond57.ru
first-contentful-paint,First Contentful Paint,0.99,565.0,millisecond,http://fond57.ru
interactive,Time to Interactive,1.0,1025.0021648406982,millisecond,http://csp-39.ru
largest-contentful-paint,Largest Contentful Paint,0.86,1348.0021648406982,millisecond,http://csp-39.ru
first-contentful-paint,First Contentful Paint,0.99,620.0,millisecond,http://csp-39.ru
interactive,Time to Interactive,0.33,5510.5,millisecond,http://vnnews.ru
largest-contentful-paint,Largest Contentful Paint,0.52,2350.0,millisecond,http://vnnews.ru
first-contentful-paint,First Contentful Paint,0.8,1120.0,millisecond,http://vnnews.ru
interactive,Time to Interactive,1.0,880.0,millisecond,http://helpsocial.ru
largest-contentful-paint,Largest Contentful Paint,0.97,900.0,millisecond,http://helpsocial.ru
first-contentful-paint,First Contentful Paint,0.92,880.0,millisecond,http://helpsocial.ru
interactive,Time to Interactive,0.84,2826.0,millisecond,http://znanie-univer.ru
largest-contentful-paint,Largest Contentful Paint,0.72,1760.0,millisecond,http://znanie-univer.ru
first-contentful-paint,First Contentful Paint,0.74,1218.0,millisecond,http://znanie-univer.ru
interactive,Time to Interactive,1.0,1225.0,millisecond,http://onkologiya-site.ru
largest-contentful-paint,Largest Contentful Paint,0.73,1723.5,millisecond,http://onkologiya-site.ru
first-contentful-paint,First Contentful Paint,0.74,1225.0,millisecond,http://onkologiya-site.ru
interactive,Time to Interactive,1.0,1007.0,millisecond,http://casalatam.ru
largest-contentful-paint,Largest Contentful Paint,0.99,608.5,millisecond,http://casalatam.ru
first-contentful-paint,First Contentful Paint,1.0,533.0,millisecond,http://casalatam.ru
interactive,Time to Interactive,1.0,315.0,millisecond,http://sevznan.ru
largest-contentful-paint,Largest Contentful Paint,0.99,710.0,millisecond,http://sevznan.ru
first-contentful-paint,First Contentful Paint,1.0,315.0,millisecond,http://sevznan.ru
interactive,Time to Interactive,0.04,10124.0,millisecond,http://torya.ru
largest-contentful-paint,Largest Contentful Paint,0.87,1300.0,millisecond,http://torya.ru
first-contentful-paint,First Contentful Paint,0.91,920.0,millisecond,http://torya.ru
interactive,Time to Interactive,1.0,1173.5,millisecond,http://kurskstroigkh.ru
largest-contentful-paint,Largest Contentful Paint,0.63,2005.0,millisecond,http://kurskstroigkh.ru
first-contentful-paint,First Contentful Paint,0.77,1173.5,millisecond,http://kurskstroigkh.ru
interactive,Time to Interactive,1.0,850.0,millisecond,http://курскстройжкх.рф
largest-contentful-paint,Largest Contentful Paint,0.89,1220.0,millisecond,http://курскстройжкх.рф
first-contentful-paint,First Contentful Paint,0.93,850.0,millisecond,http://курскстройжкх.рф
interactive,Time to Interactive,1.0,903.0,millisecond,http://tmhprofsouz.ru
largest-contentful-paint,Largest Contentful Paint,0.9,1185.0,millisecond,http://tmhprofsouz.ru
