vk,count_members,count_posts_all,count_posts_per_month,likes_overall_all,likes_mean_all,comments_overall_all,comments_mean_all,reposts_overall_all,reposts_mean_all,views_overall_all,views_mean_all,ads_overall_all,ads_mean_all,ogrn,shortName,fullName,field,website,group_id
https://vk.com/stol_grad,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1047796836427,"АНО ""МФКД ""СТОЛЬНЫЙ ГРАД""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""МОСКОВСКАЯ ДИРЕКЦИЯ ФЕСТИВАЛЬНО-КОНЦЕРТНЫХ ПРОЕКТОВ АВТОРСКОЙ ПЕСНИ ""СТОЛЬНЫЙ ГРАД""","Культура, искусство",st-grad.ru,stol_grad
https://vk.com/stranadetyam,268.0,319.0,6.67,735.0,36.75,93.0,4.65,735.0,36.75,10532.0,526.6,0.0,0.0,1127799002055,"БФ ""СТРАНА-ДЕТЯМ""","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ ДЕТЯМ ""СТРАНА-ДЕТЯМ""","Организации для семей, женщин, детей и подростков",strana-detyam.ru,stranadetyam
https://vk.com/streetartmuseum,69769.0,5179.0,6.67,560.0,28.0,53.0,2.65,560.0,28.0,123043.0,6152.15,0.0,0.0,1127800006267,"ЧУК ""СТРИТАРТ МУЗЕЙ СПБ""","ЧАСТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""СТРИТАРТ МУЗЕЙ САНКТ-ПЕТЕРБУРГ""","Культура, искусство",streetartmuseum.ru,streetartmuseum
https://vk.com/streletskyepalaty,1648.0,2644.0,10.0,392.0,19.6,29.0,1.45,392.0,19.6,11571.0,578.55,0.0,0.0,1157700003394,МУЗЕЙ ВОЕННОЙ ИСТОРИИ,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""МУЗЕЙ ВОЕННОЙ ИСТОРИИ ""РОССИЙСКОГО ВОЕННО-ИСТОРИЧЕСКОГО ОБЩЕСТВА""","Культура, искусство",museumrvio.ru,streletskyepalaty
https://vk.com/strelka_institute,65934.0,15312.0,20.0,2054.0,102.7,15.0,0.75,2054.0,102.7,151789.0,7589.45,0.0,0.0,1107799017798,"АНО ПО СОДЕЙСТВИЮ В СФЕРЕ КУЛЬТУРЫ, ПРОСВЕЩЕНИЯ И НАУКИ ""ЛЮДИ БУДУЩЕГО""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ПО СОДЕЙСТВИЮ В СФЕРЕ КУЛЬТУРЫ, ПРОСВЕЩЕНИЯ И НАУКИ ""ЛЮДИ БУДУЩЕГО""","Культура, искусство",strelkainstitute.ru,strelka_institute
https://vk.com/stroiteli.povolzhya,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,19.14,0.0,0.0,1096300003491,"СРО А ""СТРОИТЕЛИ ПОВОЛЖЬЯ""","САМОРЕГУЛИРУЕМАЯ ОРГАНИЗАЦИЯ АССОЦИАЦИЯ ""СТРОИТЕЛИ ПОВОЛЖЬЯ""",Профессиональная организация,np-sp.ru,stroiteli.povolzhya
https://vk.com/stspiridon,2548.0,3446.0,6.67,1270.0,63.5,64.0,3.2,1270.0,63.5,20636.0,1031.8,0.0,0.0,1086300001193,,МЕСТНАЯ РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ПРАВОСЛАВНЫЙ ПРИХОД ХРАМА В ЧЕСТЬ СВЯТИТЕЛЯ СПИРИДОНА ТРИМИФУНТСКОГО Г.О. САМАРА САМАРСКОЙ ЕПАРХИИ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ),Религия,st-spiridon.ru,stspiridon
https://vk.com/stud.sovet_ait_anapa,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1022300515588,"ЧПОУ ""АНАПСКИЙ ИНДУСТРИАЛЬНЫЙ ТЕХНИКУМ""","ЧАСТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""АНАПСКИЙ ИНДУСТРИАЛЬНЫЙ ТЕХНИКУМ""","Образование, просвещение",aitanapa.ru,stud.sovet_ait_anapa
https://vk.com/studmediaportal,413.0,561.0,5.0,28.0,1.4,0.0,0.0,28.0,1.4,1736.0,86.8,0.0,0.0,1157800004306,"АССОЦИАЦИЯ ""АСМ""","АССОЦИАЦИЯ ""АССОЦИАЦИЯ СТУДЕНЧЕСКИХ МЕДИАЦЕНТРОВ""",Профессиональная организация,studentmedia.ru,studmediaportal
https://vk.com/studprofcomelista,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1030800761001,ПРОФКОМ ОБУЧАЮЩИХСЯ КАЛМГУ,ПЕРВИЧНАЯ ПРОФСОЮЗНАЯ ОРГАНИЗАЦИЯ ОБУЧАЮЩИХСЯ КАЛМЫЦКОГО ГОСУДАРСТВЕННОГО УНИВЕРСИТЕТА ИМЕНИ Б.Б. ГОРОДОВИКОВА ПРОФЕССИОНАЛЬНОГО СОЮЗА РАБОТНИКОВ НАРОДНОГО ОБРАЗОВАНИЯ И НАУКИ РОССИЙСКОЙ ФЕДЕРАЦИИ,Профсоюзы,profkomkalmgu.ru,studprofcomelista
https://vk.com/studwork_org,36811.0,1425.0,10.0,28.0,1.4,4.0,0.2,28.0,1.4,11737.0,586.85,0.0,0.0,1033401260881,,"ВОЛГОГРАДСКАЯ ОБЛАСТНАЯ ОРГАНИЗАЦИЯ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""СОЮЗ АРХИТЕКТОРОВ РОССИИ""",Профессиональная организация,vosar.ru,studwork_org
https://vk.com/sundetiru,,1519.0,6.67,613.0,30.65,4.0,0.2,613.0,30.65,12394.0,619.7,,,1086600003544,"СРОО ""СОЛНЕЧНЫЕ ДЕТИ""","СВЕРДЛОВСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ИНВАЛИДОВ ""СОЛНЕЧНЫЕ ДЕТИ""",Инвалиды,sundeti.ru,sundetiru
https://vk.com/sunnycirclekhamovniki,14.0,146.0,6.67,29.0,1.45,1.0,0.05,29.0,1.45,564.0,28.2,0.0,0.0,1037700022612,"ЧУ ДО ЦЕНТР ""СОЛНЕЧНЫЙ КРУГ""","ЧАСТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ЦЕНТР ОБУЧЕНИЯ И ВОСПИТАНИЯ ""СОЛНЕЧНЫЙ КРУГ""","Образование, просвещение",sunnycircle.ru,sunnycirclekhamovniki
https://vk.com/supergymn,2601.0,1357.0,10.0,718.0,35.9,4.0,0.2,718.0,35.9,49868.0,2493.4,0.0,0.0,1055906295741,,"НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ПОДДЕРЖКА""","Адресная помощь, благотворительность",shkrab.ru,supergymn
https://vk.com/surdodeti_rus,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1195476083956,"АНО СЦ ""ИНФО ЭКСПЕРТ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""СОЦИОКУЛЬТУРНЫЙ ЦЕНТР ""ИНФО ЭКСПЕРТ""","Культура, искусство",http://surdodeti.tilda.ws,surdodeti_rus
https://vk.com/suvorovfest,,1395.0,10.0,139.0,6.95,0.0,0.0,139.0,6.95,9296.0,464.8,0.0,0.0,1147800004648,"""АНО ""ЦЕНТР КПП ""НАШ СУВОРОВ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР КУЛЬТУРНО-ПРОСВЕТИТЕЛЬСКИХ ПРОГРАММ ""НАШ СУВОРОВ""","Культура, искусство",suvorovfest.ru,suvorovfest
https://vk.com/svetlyj_gorod,5088.0,2539.0,6.67,175.0,8.75,65.0,3.25,175.0,8.75,19484.0,974.2,0.0,0.0,1147800004440,"АНО ЦЕНТР РАЗВИТИЯ И РЕАБИЛИТАЦИИ ДЕТЕЙ ""СВЕТЛЫЙ ГОРОД""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР РАЗВИТИЯ И РЕАБИЛИТАЦИИ ДЕТЕЙ СВЕТЛЫЙ ГОРОД""","Организации для семей, женщин, детей и подростков",svetlyjgorod.ru,svetlyj_gorod
https://vk.com/svetodarorg,,,,,,,,,,,,,,1102202004233,"НФ ""БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""СВЕТОДАР""","НЕКОММЕРЧЕСКИЙ ФОНД ""БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""СВЕТОДАР""","Адресная помощь, благотворительность",svetodar.org,svetodarorg
https://vk.com/svfuniver,14198.0,17574.0,20.0,273.0,13.65,10.0,0.5,273.0,13.65,16574.0,828.7,0.0,0.0,1021400002293,ЯРАИСИС,ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ИНВАЛИДОВ ЯКУТСКАЯ РЕСПУБЛИКАНСКАЯ АССОЦИАЦИЯ ИНВАЛИДОВ-СТУДЕНТОВ И СПЕЦИАЛИСТОВ (ЯРАИСИС),Инвалиды,s-vfu.ru,svfuniver
https://vk.com/svobodacrimea82,111.0,21.0,6.67,71.0,3.55,0.0,0.0,71.0,3.55,13802.0,690.1,0.0,0.0,1117400002730,"АНО УЦ ДПО ""СВОБОДА""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ УЧЕБНЫЙ ЦЕНТР ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""СВОБОДА""","Образование, просвещение",kurs-1c.ru,svobodacrimea82
https://vk.com/svoyatyumen,1071.0,691.0,1.67,90.0,4.5,0.0,0.0,90.0,4.5,,,0.0,0.0,1208900000803,"АНО ""СВОЯ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ СОДЕЙСТВИЯ ОРГАНИЗАЦИИ ОТДЫХА И ОЗДОРОВЛЕНИЯ ДЕТЕЙ И МОЛОДЕЖИ ""СОДРУЖЕСТВО ВОЖАТЫХ ЯМАЛА""","Организации для семей, женщин, детей и подростков",svoya89.ru,svoyatyumen
https://vk.com/svyataya_tatyana,45.0,88.0,2.5,38.0,1.9,3.0,0.15,38.0,1.9,792.0,39.6,0.0,0.0,1047796422717,"АНО ""ДЦСТ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДЕТСКИЙ ЦЕНТР ""СВЯТАЯ ТАТЬЯНА""","Организации для семей, женщин, детей и подростков",c-svta.ru,svyataya_tatyana
https://vk.com/svyato_troicki_prihod,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1037858004469,,ПРАВОСЛАВНАЯ МЕСТНАЯ РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ПРИХОД СВЯТО-ТРОИЦКОГО СОБОРА Г. КОЛПИНО,Религия,собор-колпино.рф,svyato_troicki_prihod
https://vk.com/swim_malahit,966.0,118.0,4.0,364.0,18.2,11.0,0.55,364.0,18.2,11956.0,597.8,0.0,0.0,1096600003653,"НП ""ЦЕНТР ПЛАВАНИЯ ""МАЛАХИТ""","НЕКОММЕРЧЕСКОЕ ПАРТНЕРСТВО ""ЦЕНТР ПЛАВАНИЯ ""МАЛАХИТ""",Спорт,плавание-малахит.рф,swim_malahit
https://vk.com/syndrom_retta,523.0,2254.0,5.0,183.0,9.15,3.0,0.15,183.0,9.15,4759.0,237.95,0.0,0.0,1111600000247,"АНО ""АССОЦИАЦИЯ СИНДРОМА РЕТТА""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""АССОЦИАЦИЯ СОДЕЙСТВИЯ БОЛЬНЫМ СИНДРОМОМ РЕТТА""",Медицина и здравоохранение,ретт.рф,syndrom_retta
https://vk.com/syndromeoflove,4558.0,2465.0,10.0,939.0,46.95,25.0,1.25,939.0,46.95,31961.0,1598.05,0.0,0.0,1167700059262,БФ «СИНДРОМ ЛЮБВИ»,БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОДДЕРЖКИ ЛЮДЕЙ С СИНДРОМОМ ДАУНА «СИНДРОМ ЛЮБВИ»,Медицина и здравоохранение,sindromlubvi.ru,syndromeoflove
https://vk.com/syntone_moscow,8869.0,6397.0,20.0,80.0,4.0,1.0,0.05,80.0,4.0,6152.0,307.6,0.0,0.0,1027700483348,"АНО ДПО ""УЦПП ""СИНТОН""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""УЧЕБНЫЙ ЦЕНТР ПРАКТИЧЕСКОЙ ПСИХОЛОГИИ ""СИНТОН""","Образование, просвещение",www.syntone.ru,syntone_moscow
https://vk.com/szho14,240.0,521.0,10.0,59.0,2.95,0.0,0.0,59.0,2.95,877.0,43.85,0.0,0.0,1031403915311,СЖО РС(Я),"ОБЩЕСТВЕННОЕ ДВИЖЕНИЕ ""СОЮЗ ЖЕНСКИХ ОРГАНИЗАЦИЙ РЕСПУБЛИКИ САХА (ЯКУТИЯ)""","Организации для семей, женщин, детей и подростков",http://www.szhoykt.com,szho14
https://vk.com/szvaspb,1670.0,325.0,20.0,35.0,1.75,1.0,0.05,35.0,1.75,7533.0,376.65,0.0,0.0,1037858030495,"МОО ""СЗВА""","МЕЖРЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СЕВЕРО-ЗАПАДНАЯ ВОЛЕЙБОЛЬНАЯ АССОЦИАЦИЯ""",Спорт,nwvolley.ru,szvaspb
https://vk.com/taekwondo.rybinsk,1657.0,443.0,2.86,1531.0,76.55,54.0,2.7,1531.0,76.55,54052.0,2702.6,0.0,0.0,1217600011298,"РФСОО ""ФЕДЕРАЦИЯ ТХЭКВОНДО"" ЯРОСЛАВСКОЙ ОБЛАСТИ","РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ТХЭКВОНДО"" ЯРОСЛАВСКОЙ ОБЛАСТИ",Спорт,taekwondo76.ru,taekwondo.rybinsk
https://vk.com/taekwondo67ru,1507.0,2446.0,6.67,1610.0,80.5,32.0,1.6,1610.0,80.5,47552.0,2377.6,0.0,0.0,1026700010150,"СРОО ""ФТ""","СМОЛЕНСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ТХЭКВОНДО""",Спорт,tkd67.ru,taekwondo67ru
https://vk.com/taekwondoitfmoscow,19.0,139.0,6.67,159.0,7.95,0.0,0.0,159.0,7.95,9461.0,473.05,0.0,0.0,1037739646570,"РОО ""ФЕДЕРАЦИЯ ТАЭКВОН-ДО (ИТФ)""","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ТАЭКВОН-ДО (ИТФ)""",Спорт,taekwondo-moscow.ru,taekwondoitfmoscow
https://vk.com/tak174,1013.0,182.0,4.0,924.0,46.2,48.0,2.4,924.0,46.2,16086.0,804.3,0.0,0.0,1177400004198,"АНО ""ТАКАЯ ЖИЗНЬ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ЦЕНТР СОЦИАЛЬНОЙ ПОМОЩИ ""ТАКАЯ ЖИЗНЬ""","Адресная помощь, благотворительность",так174.рф,tak174
https://vk.com/takiedela_ru,117690.0,22659.0,20.0,2055.0,102.75,303.0,15.15,2055.0,102.75,284027.0,14201.35,0.0,0.0,1157700014053,"БФ ""НУЖНА ПОМОЩЬ""","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ СОЦИАЛЬНО-НЕЗАЩИЩЕННЫМ ГРАЖДАНАМ ""НУЖНА ПОМОЩЬ""","Адресная помощь, благотворительность",takiedela.ru,takiedela_ru
https://vk.com/talantkids_perm,871.0,740.0,6.67,187.0,9.35,6.0,0.3,187.0,9.35,5891.0,294.55,0.0,0.0,1165958112902,АНО ДО «АКАДЕМИЯ ВЕРЫ ПУПЫРЕВОЙ»,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""АКАДЕМИЯ СЕМЕЙНОГО ОБРАЗОВАНИЯ ВЕРЫ ПУПЫРЕВОЙ""","Образование, просвещение",talantkids.ru,talantkids_perm
https://vk.com/talentcourt,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1147799004000,"ЧУ ""СОВЕТ ДЛЯ ОДАРЕННЫХ""","ЧАСТНОЕ УЧРЕЖДЕНИЕ СОДЕЙСТВИЯ В РАЗВИТИИ ЧЕЛОВЕЧЕСКОГО ПОТЕНЦИАЛА ""СОВЕТ ДЛЯ ОДАРЕННЫХ""","Образование, просвещение",talentcourt.org,talentcourt
https://vk.com/tallanto,3305.0,420.0,1.82,68.0,3.4,11.0,0.55,68.0,3.4,10040.0,502.0,0.0,0.0,1135000004578,"ЧУ ""НОУ ""ШКОЛЯР""","ЧАСТНОЕ УЧРЕЖДЕНИЕ ""НЕКОММЕРЧЕСКОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ШКОЛЯР""","Образование, просвещение",tallantocity.com,tallanto
https://vk.com/tam_tam_club,3288.0,1773.0,10.0,159.0,7.95,15.0,0.75,159.0,7.95,16108.0,805.4,0.0,0.0,1167600050969,"АНО ""ЦЕНТР СЕМЕЙНЫХ И МОЛОДЕЖНЫХ ИНИЦИАТИВ ""ТАМ-ТАМ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР СЕМЕЙНЫХ И МОЛОДЕЖНЫХ ИНИЦИАТИВ ""ТАМ-ТАМ""","Организации для семей, женщин, детей и подростков",http://tamtamclub.ru,tam_tam_club
https://vk.com/tamara_istrova,,3673.0,6.67,26.0,1.3,2.0,0.1,26.0,1.3,,,,,1150280006854,"ЧОУ ДПО ""ЦЕНТР ИСТРА""","ЧАСТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""ЦЕНТР ИСТРА""","Образование, просвещение",istracenter.ru,tamara_istrova
https://vk.com/tandemdog,98.0,,,,,,,,,,,,,1122700000873,"РОО ХЦЕС ""ТАНДЕМ""","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ХАБАРОВСКИЙ ЦЕНТР ЕЗДОВОГО СПОРТА ""ТАНДЕМ""",Спорт,tandemdog.ru,tandemdog
https://vk.com/tankbiathlon,7104.0,546.0,2.86,1325.0,66.25,361.0,18.05,1325.0,66.25,147698.0,7384.9,0.0,0.0,1145000004291,МФТБ,"МЕЖДУНАРОДНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ТАНКОВОГО БИАТЛОНА""",Спорт,tank-biathlon.com,tankbiathlon
https://vk.com/taom_ru,2566.0,2016.0,10.0,405.0,20.25,5.0,0.25,405.0,20.25,20394.0,1019.7,0.0,0.0,1026302002957,ТОЛЬЯТТИНСКАЯ АКАДЕМИЯ УПРАВЛЕНИЯ,"ЧАСТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ТОЛЬЯТТИНСКАЯ АКАДЕМИЯ УПРАВЛЕНИЯ""","Образование, просвещение",taom.academy,taom_ru
https://vk.com/tat_prof_gos,471.0,713.0,10.0,142.0,7.1,3.0,0.15,142.0,7.1,3954.0,197.7,0.0,0.0,1021600001422,ТАТРЕСПРОФСОЮЗ РАБОТНИКОВ ГОСУЧРЕЖДЕНИЙ И ОБЩЕСТВЕННОГО ОБСЛУЖИВАНИЯ,ТАТАРСТАНСКАЯ РЕСПУБЛИКАНСКАЯ ОРГАНИЗАЦИЯ ОБЩЕРОССИЙСКОГО ПРОФЕССИОНАЛЬНОГО СОЮЗА РАБОТНИКОВ ГОСУДАРСТВЕННЫХ УЧРЕЖДЕНИЙ И ОБЩЕСТВЕННОГО ОБСЛУЖИВАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ,Профсоюзы,prgu-tatarstan.ru,tat_prof_gos
https://vk.com/tatar_samara,1088.0,11202.0,20.0,12.0,0.6,0.0,0.0,12.0,0.6,584.0,29.2,0.0,0.0,1116300001950,"СРТОО ""ДУСЛЫК"" (""ДРУЖБА"")","САМАРСКАЯ РЕГИОНАЛЬНАЯ ТВОРЧЕСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ДУСЛЫК"" (""ДРУЖБА"")","Адресная помощь, благотворительность",tatar-duslyk.ru,tatar_samara
https://vk.com/tatianinskiyhram,1224.0,1555.0,6.67,370.0,18.5,1.0,0.05,370.0,18.5,10497.0,524.85,0.0,0.0,1155000002761,,МЕСТНАЯ РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ПРАВОСЛАВНЫЙ ПРИХОД ТАТИАНИНСКОГО ХРАМА Г. ОДИНЦОВО МОСКОВСКОЙ ОБЛАСТИ МОСКОВСКОЙ ЕПАРХИИ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ,Религия,tatianinskiy-hram.ru,tatianinskiyhram
https://vk.com/tatyana.kovylina,,557.0,1.33,257.0,12.85,0.0,0.0,257.0,12.85,5085.0,254.25,,,1154700000938,ЛОАФ СПБ И ЛО,"АССОЦИАЦИЯ КРЕСТЬЯНСКИХ (ФЕРМЕРСКИХ) ХОЗЯЙСТВ, ЛИЧНЫХ ПОДСОБНЫХ ХОЗЯЙСТВ И КООПЕРАТИВОВ ЛЕНИНГРАДСКОЙ ОБЛАСТИ И САНКТ-ПЕТЕРБУРГА",Профессиональная организация,lenoblfermer.ru,tatyana.kovylina
https://vk.com/tavrikapro,65.0,180.0,6.67,59.0,2.95,1.0,0.05,59.0,2.95,771.0,38.55,0.0,0.0,1199204002030,"АНО ""ТАВРИКА-ПРО""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР СОЦИАЛЬНЫХ ИННОВАЦИЙ ""ТАВРИКА-ПРО""","Адресная помощь, благотворительность",http://tavrika-pro.ru,tavrikapro
https://vk.com/tci,30815.0,4994.0,6.67,790.0,39.5,46.0,2.3,790.0,39.5,59574.0,2978.7,0.0,0.0,1027700286460,"АНО КУЛЬТУРЫ ""ТАЛАНТ КОНЦЕРТ ИНТЕРНЕЙШНЛ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ КУЛЬТУРЫ ""ТАЛАНТ КОНЦЕРТ ИНТЕРНЕЙШНЛ""","Культура, искусство",www.tci.ru,tci
https://vk.com/tdom_izhevsk,103.0,188.0,4.0,38.0,1.9,0.0,0.0,38.0,1.9,2616.0,130.8,0.0,0.0,1021800005875,"РОО ""РЦПСД""ТЕПЛЫЙ ДОМ""","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ УДМУРТСКОЙ РЕСПУБЛИКИ ""ЦЕНТР ПОДДЕРЖКИ СЕМЬИ И ДЕТЕЙ ""ТЕПЛЫЙ ДОМ""","Организации для семей, женщин, детей и подростков",http://tyoply-dom.ru,tdom_izhevsk
https://vk.com/teamrussia,462925.0,6597.0,20.0,12407.0,620.35,497.0,24.85,12407.0,620.35,780245.0,39012.25,0.0,0.0,1037700085026,РФС,"ОБЩЕРОССИЙСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""РОССИЙСКИЙ ФУТБОЛЬНЫЙ СОЮЗ""",Спорт,www.rfs.ru,teamrussia
https://vk.com/teatr_aleko,10497.0,3081.0,6.67,501.0,25.05,24.0,1.2,501.0,25.05,29843.0,1492.15,0.0,0.0,1097800001970,"НП ""АЛЕКО""","НЕКОММЕРЧЕСКОЕ ПАРТНЕРСТВО ""КУЛЬТУРНО-ПРОСВЕТИТЕЛЬСКИЙ ЦЕНТР ДЕЯТЕЛЕЙ ТЕАТРА И КИНО ""АЛЕКО""","Культура, искусство",teatr-aleko.ru,teatr_aleko
https://vk.com/teatr_sharmanka,2056.0,2325.0,5.0,109.0,5.45,6.0,0.3,109.0,5.45,3652.0,182.6,0.0,0.0,1126600004948,"НП ""ТЕАТР ШАРМАНКА""","НЕКОММЕРЧЕСКОЕ ПАРТНЕРСТВО ""ТЕАТР ШАРМАНКА""","Культура, искусство",teatrsharmanka.ru,teatr_sharmanka
https://vk.com/teatr.sdvig,4010.0,1314.0,4.0,402.0,20.1,8.0,0.4,402.0,20.1,19690.0,984.5,0.0,0.0,1171690021425,"АНО ""КАЗАНСКИЙ КАМЕРНЫЙ ТЕАТР ""СДВИГ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""КАЗАНСКИЙ КАМЕРНЫЙ ТЕАТР ""СДВИГ""","Культура, искусство",teatr-sdvig.ru,teatr.sdvig
https://vk.com/teatrminia,,371.0,5.0,824.0,41.2,117.0,5.85,824.0,41.2,10063.0,503.15,0.0,0.0,1152468052087,"НКО ""РЕЗЕРВНЫЙ ФОНД ПОДДЕРЖКИ ГРАЖДАНСКИХ ИНИЦИАТИВ ГОРОДА ЗЕЛЕНОГОРСКА""","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""РЕЗЕРВНЫЙ ФОНД ПОДДЕРЖКИ ГРАЖДАНСКИХ ИНИЦИАТИВ ГОРОДА ЗЕЛЕНОГОРСКА""","Урбанистика, регионоведение, туризм",фонд-сияние.рф,teatrminia
https://vk.com/teatrsela,745.0,166.0,6.67,819.0,40.95,11.0,0.55,819.0,40.95,10231.0,511.55,0.0,0.0,1204000009245,"АНО ""СЕЛЬСКИЙ ТЕАТР""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""СЕЛЬСКИЙ ТЕАТР""","Культура, искусство",teatrsela.ru,teatrsela
https://vk.com/teatrvampuka,2167.0,1177.0,4.0,150.0,7.5,13.0,0.65,150.0,7.5,5590.0,279.5,0.0,0.0,1127800009512,"АНО ""ТЕАТР-КОНЦЕРТ ""ВАМПУКА""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ПОДДЕРЖКИ И РАЗВИТИЯ КУЛЬТУРЫ И ИСКУССТВА ""ТЕАТР-КОНЦЕРТ ""ВАМПУКА""","Культура, искусство",vampuka.com,teatrvampuka
